id,tweet,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,U.S. President Joe Biden told Indian Prime Minister Narendra Modi that buying more oil from Russia was not in India's interest and could hamper the U.S. response to the war in Ukraine https://t.co/flxI4iH7Mx https://t.co/mdo2fc8TUX,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"What Russia is doing in Ukraine is what America has done to countless nations, what India does to its own Muslim population, what Hitler did to the Jews. All blind to their own evils. How predictable.",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"In every crisis lies a great opportunity... Ukraine-Russia war has caused huge void in global wheat market, as they export 25% of global wheat... While India, 2nd largest wheat producer in the world (15% share in production) has only 1% share in global wheat exports. 1/n https://t.co/UllQNwmEGh",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,Today was a BIG day for US-India partnership. Both sides bent a little. US won’t punish India for Russian oil imports. India voices strong humanitarian concerns in Ukraine AND acknowledges Russia-China axis hurts New Delhi’s interests. Implies India’s Russia policy isn’t working.,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"#LICIPO | The government has decided to slash the valuation it is seeking for state-run Life Insurance Corp. of India by about 30% to make the initial share sale attractive as #Russia’s invasion of #Ukraine

(@anirudh_laskar, @writetopriyank2 report)
https://t.co/x3rK2kv26m",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"Washington has again expressed regret over India’s continued indifference to what it calls “Russia’s unprovoked invasion of Ukraine.” And warns that there will be consequences. India says “We fear nothing. Russia’s been a great ally - cheap oil, arms &amp; more. Won’t end that now.” https://t.co/3NAJfIhYTu",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"Pakistan - No PM,
Srilanka -devastated by freebies
China -Covid n lockdown
Afghanistan -- Taliban rules
Russia -- War
Ukraine -- Devastated by war
America.. Became a joke 4 the world
India -- Celebrated Sri Ram Navmi and bulldozers busy on those who distrupted (Ache Din ) 😁😁",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"BREAKING: Russia issues new advisory; asks Russian tourists to visit India and avoid European countries amid Ukraine war. Recomends India, Turkey, Israel, and UAE deemed safe for tourists to visit.",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"Germany is debating whether to invite PM Modi to the G7 summit in June, due to India’s ""reluctance"" to condemn Russia for invading Ukraine.

Indonesia, Senegal, https://t.co/W84HpKkdBB already invited but India still under consideration.",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"America's success in maintaining world peace summarized in 1 minute
#USA #RUSSIA #Ukraine #India https://t.co/ToWfLg2zJ1",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"PM Modi to Biden : hope talks between Ukraine &amp; Russia brings peace 
India can contribute in solving global issues 
Advised zelensky to hold direct talks with Putin 
Also raised bucha genocide 
To hold independent inwuiry into bucha genocide , PM Modi condemned bucha genocide https://t.co/MsSMg6iFbi",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,The Enablers... #China #India #Russia #Imports #Putin #Ukraine #oil @TheBuffaloNews https://t.co/p3Q1L9gxwK https://t.co/WsD0mqwhcx,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"Flash: German government has dismissed reports of Berlin considering not to invite India for G7 because of it’s position concerning Russia’s war in Ukraine; G7 will take place from 26 to 28 June 2022 in Schloss Elmau, Bavarian Alps.",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"Isn't the world being warned that ""dear friend Prime Minister Narendra Modi"" is on a path to committing genocide against people of Muslim faith in India? Isn't Modi tacitly supporting Putin right now in Russia's attempts to take over Ukraine? Morrison: Worst PM ever. #auspol https://t.co/sQUUIVbe1v",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"Yes, India has won the argument. Biden-Modi summit shows that US grudgingly accepted New Delhi's oil imports from Russia and won't follow through with ""consequences."" India didn't have to condemn/sanction Russia. Friction didn't dampen 2+2 mtgs whatsoever. https://t.co/INlRJTjve9",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"The Biden administration is imposing sanctions after sanctions against Russia to punish Moscow for attacking Ukraine. Have you ever wondered why the US never imposed any sanctions on Pakistan for its war or terrorism against India in 1947, 1965, 1971 &amp; 1999 and 1989–2022?",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"A Thread to show Western Hypocrisy and cruelty for poor countries :-

Recently Modi ji told the world that if @wto allows INDIA to open trade for food like wheat, rice, paddy etc to poor countries, we can easily handle it with our food surplus BUT 
#RussiaUkraine  #USA #Europe https://t.co/uzgn7AwtVt",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"As the Russia-Ukraine conflict looms over the international community, inside India, a growing wave of voices advocating for India to shun the West's influence and even calls for a joining of forces with China and other developing countries, have started brewing. https://t.co/yMOt06kS0X",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"Did you know?

Since the war began, Europe has bought 35 billion euros worth of gas &amp; oil from Russia

In that time, it has sent only 1 billion euros of aid to Ukraine

But global liberal media is busy demonizing India for buying a little bit of Russian oil!",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"Putin believes that he can commit war crimes &amp; get away with it under his nuclear umbrella. It is time to call his hand. 1st step, go on war footing and ration gas and oil. 2nd step sanction India and China if they buy it from Russia. 3rd step, send offensive missiles to Ukraine. https://t.co/9oS7J6AOKj",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"Good analysis: ""...Team Biden doesn’t see Indian security as a major concern... Western policies intended to weaken and impoverish Russia that drive it deeper into alliance with China, do not, many in New Delhi believe, serve India’s interests well."" https://t.co/JPuE93rOjN",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,Ukraine &amp; Russia are fighting &amp; oil exporting countries increasing crude price w/o justification. #NATO group supplying weapon to #Ukraine means don't want war to #end but buying #CrudeOil from Russia. Then why #US pressuring #India not to buy cheap crude from #Russia. #Hypocrisy,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"🚨 Due to India's neutral stand on the Russia-Ukraine war and not condemning Russia for attacking Ukraine, Germany is debating whether to invite PM Modi to the G7 summit it's hosting in June.",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"Our piece in @WarOnTheRocks argues: India faces a defense equipment related strategic dilemma due to Russia's losses in weapons and platforms in Ukraine.

We make three points about India's short term needs, its long term needs, and Indo-US relations.
1/4
https://t.co/lGH6lUJOah",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"This is not Ukraine devastated in Russia's bombing, but it is a house destroyed by Hindus in India by Muslims and everyone is involved in this, the government police judge court.
#IndianMuslimsUnderAttack 
#IslamophobiaInIndia https://t.co/tzSEnnsCbm",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,🔴Buried Truth about the Bill Gates. Vaccine Profits From the Death. #Coronavirus #Polio #COVID19 #Russia #Ukraine Please Educate the Others by Retweet and Share👇. #Fauci #China #US #India #Pfizer #Moderna #WEF #KlausSchwab #CrimeAgainstHumanity #Twitter #YouTube #ElonMusk https://t.co/Pi1QNKBAdG,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"India is planning to boost shipments to Russia by an additional $2 billion as the two nations work out a payment system in local currencies to continue bilateral trade amid sweeping international sanctions on Russia for invading Ukraine.
https://t.co/qZrVgfwi2v https://t.co/2xEECqA7yr",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"Fascinating report. Source-based, no direct quote to back the headline. Innuendos, guilt-tripping, obfuscations &amp; blatant lies served on a bed of utter hypocrisy. A nation which is pretty much funding Russian invasion of Ukraine pointing finger at others.
https://t.co/JeBwLfood0",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"⚡Russia issues new advisory; asks Russian tourists to visit India and avoid European countries amid Ukraine war. India, Turkey, Israel, and UAE deemed safe for tourists to visit.",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,Did west stop trading with Pakistan ever for repeated unprovoked aggressions against India that India will stop trading with Russia over Ukraine?,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,Politicians/scholars will discuss genocide in #Ukraine but not #India? There’s literally a genocide of Muslim Indians &amp; Kashmiris occurring before our eyes…you don’t need a full blown war for genocide to occur. Let’s not forget India’s cozy relationship with Russia. Very telling,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"Ex USA President George Bush and Putin are best friends 🤗. The war criminal club .
#warcriminal #UkraineRussiaWar #Putin #Russia #India #Ukraine https://t.co/ZDLTS0g9h1",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"13th BRICS Summit

BRICS is an acronym for 5 emerging economies of the world &amp; represents 41% of the world’s population &amp; 21% GDP

BRICS stance ON UKRAINE: 
🇧🇷 Brazil neutral
🇮🇳 India neutral
🇨🇳 China neutral
🇿🇦 South Africa refused to condemn Russia – blames NATO 🔥 https://t.co/o7RqzTJLP6",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"Till now, #India was on the fence re: russia's war against Ukraine. (eg., Delhi abstained on the UNGA Res. ES-11/1)
But India's largest state-owned oil company has removed russian oil from its latest purchase tender. 
Curious if it's any sign of change 
https://t.co/NB6DK4tEKh",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"India should not have relations with America.  Because America wants to tear Russia apart with Ukraine.  Then it will divide China and finally divide India into different parts.
 India should cooperate fully with Russia.",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"If you're looking at(India's)energy purchases from Russia, I'd suggest your attention should be on Europe. We buy some energy necessary for our energy security. But I suspect, looking at figures, our purchases for the month would be less than what Europe does in an afternoon: EAM https://t.co/lyzwttCvtM",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"Like Russia is telling Ukraine that Donetsk and Luhansk are not yours, similarly, China is telling India that Ladakh and Arunachal Pradesh are not yours. 

That is why they have stationed their army there.

: Shri @RahulGandhi https://t.co/tnYCKomeeU",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"Yes the West is opportunistically weaponizing human-rights abuses in India in response to a shift towards Russia and refusal to support Ukraine, but that doesn't mean you should start sanitizing Modi you absolute fucking morons",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"इसे कहते हैं प्यार से धमकाना-
US President #JoeBiden yesterday told Prime Minister #NarendraModi that buying more oil from #Russia is not in India`s interest and could hamper the US response to the war in #Ukraine. https://t.co/aEJwfddYUv",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"Due #RussiaInvadedUkraine 
There WILL Be A #GlobalFoodShortage

Bitch
Don't Come Begging For Food
IF YOU SUPPORT #Russia
Against #Ukraine

Ask #Putin For Help

3rd World Starvation
FRIENDS AND FOES MAP

Not One Grain Of Wheat Or Rice

#India
#Pakistan
#Africa
#Asia
#SouthAmerica https://t.co/OQKu2ulkAs",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"When friends meet after long time in warzone. From India to Pakistan, from Ukraine to Russia, from Srilanka to America...We discussed almost everything on the streets of Kyiv. See you soon again @gauravcsawant. https://t.co/BWQw07JdyN",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"India, the world's largest democracy, has not yet condemned Russia's invasion of Ukraine — and the U.S. wants to change that.

Leaders from both countries met virtually on Monday, he's what we know regarding the discussions. 

https://t.co/y2BQY95wUV",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"@POTUS Please, do not invite Prime Minister Modi of India to visit the White House! 
This picture of him and Putin, was taken weeks after the start of Russia's invasion of Ukraine.  😠 https://t.co/jyh0WZ56j8",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"The British can't do anything in Ukraine against Russia without the United States, and the United States doesn't have the forces stationed in Europe to be able to do much themselves.",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,I construct three possible scenarios in which the Russia-Ukraine war can end. I find that the interests of India and the US are aligned in all three. Yet the two countries have taken divergent stands. Why? I discuss. https://t.co/LJ0JiSOikV https://t.co/MKKa5IheRu,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"US's 🇺🇸 success in maintaining the world peace Keeping.

#RussiaUkraineWar #Russia #Ukraine #UkraineRussianWar
#USA #RUSSIA #Ukraine #India https://t.co/UHKqeN1qAz",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"India issued their strongest statement on Russia’s actions following its invasion of Ukraine.... without ever mentioning Russia.

⚠️ Images can be distressing https://t.co/L6ohvr39XC",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"@UN @POTUS @Ukraine @PMOIndia Why Putin thinks he is above UNSC,ICJ&amp;wants to change history&amp;geography of super power Russia by cluster/phosphorus/vacuum bombs,hypersonic missiles &amp;nuclear threats?Napoleon could not capture Moscow&amp;Hitler Stalingrad.Putin can't capture Kyiv&amp;Ukraine https://t.co/VRywSABJKa",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,The US and India had yet another talk on Russia-Ukraine... but did India change its stance on Russian oil? https://t.co/PxfLmwt44B,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"This photo is not of Ukraine but of our country India.
 Which Russia did not destroy by missile
#Islamophobia_in_india #islamophobiainindia #MuslimLivesMatter #savemosques @AIIndia https://t.co/keHJJun2YT",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,@molesharding @POTUS India has taken stand to be neutral as USA is newfrnd &amp;Russia is oldfrnd. India never leave frnds in need. How can we forget 1971 when USA came 2 attack &amp;Russia protectedus.Ukraine alwys voted agnst India inUNSC inspite of dt we sent them med to live when othr sending gun to die https://t.co/1ac0ogoKHJ,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"@smitadeshmukh Make short video clips and Whatsapp them to every mobile in Delhi NCR and also tweet them. Media will become redundant in the long run. COVID itself has driven newspapers out of most houses. They're in bad shape. 
https://t.co/6FnzPsSPBP",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"@DerekJGrossman Hahaha 😀

Key Hypocrisies of Europe

1. Europe exported weapons to Russia.
2. Europe selling weapons to Ukraine.
3. Europe is biggest buyer of Russian oil.

Guess what they are trying to make India villain.

It's very clear Europe is getting benefitted from this war.",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"The Brits are the ones most eager/desperate to make war in Ukraine, imagining they can finally scotch Russia. Ever since 1600 when the East India Company got going, the Brits have had this dreadful obsession.",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"US, INDIA hope talks between Russia and Ukraine will end war ⚔🙏🏻
In a gentle way , You can change the world . 🌏🙏🏻
END OF WAR . 🙏🏻
JAI HIND 🇮🇳 https://t.co/IKM3mJG1Aw",,,,,,,,,,,,,,,,,,,,,,,
